"","url","id","age","comments","enjoyment","education","language","color","gender","os","screenW","screenH","browser","botSentence","nFails","condition","totalRT","goal","goalClean","intention1","intention2","knowledge","goalB","goalCleanB","intention1B","intention2B","knowledgeB","goalRT","goalCleanRT","intention1RT","intention2RT","knowledgeRT","goalBRT","goalCleanBRT","intention1BRT","intention2BRT","knowledgeBRT","causeRT","attention1RT","attention2RT","attention2BRT","goalOrder","goalCleanOrder","intention1Order","intention2Order","knowledgeOrder","attention1","attentionBlue","attentionPink","attentionOrange","attentionBlueB","attentionPinkB","attentionOrangeB","causeBlue","causePink","causeOrange","causeB&P","causeP&O","causeB&O","causeAll","causeOther","causeBlue_norm","causePink_norm","causeOrange_norm","causeB&P_norm","causeP&O_norm","causeB&O_norm","causeAll_norm","causeOther_norm","min","flat","max"
"78","https://pcl-study2.github.io/?PROLIFIC_PID=5e1ba13b2c53523d1e476bae&STUDY_ID=606d979d6c31dc814af432dc&SESSION_ID=606db74fb4da36ce8451814e","5e1ba13b2c53523d1e476bae",32,NA,2,3,"Portuguese",1,"Male","Windows",1366,768,"Chrome","Joseph says to Mary: It's a beautiful day, isn't it?",0,"condition 1",6.49023333333333,6,3,7,7,7,7,3,7,7,7,18.006,4.791,3.364,7.412,11.216,2.947,4.194,3.06,3.07,3.352,98.621,18.279,13.543,14.476,1,5,4,2,3,2,1,1,0,1,0,1,1,8,1,6,1,1,1,1,0,0.583333333333333,0,0.416666666666667,0,0,0,0,1,FALSE,1.5
"79","https://pcl-study2.github.io/?PROLIFIC_PID=5f577a53337ee621c5f949df&STUDY_ID=606d979d6c31dc814af432dc&SESSION_ID=606db6deca99ba1be921af5c","5f577a53337ee621c5f949df",22,"I didn't experience any issue, and I don't have additional comments.",2,3,"Italian",1,"Female","Mac",1440,900,"Chrome","Joseph says to Elizabeth: It's a beautiful day, isn't it?",0,"condition 1",6.55783333333333,3,1,7,7,7,3,1,7,7,7,6.483,5.702,5.317,16.942,3.848,2.826,3.69,6.347,3.691,4.693,47.08,12.169,15.38,11.048,5,4,2,1,3,2,1,1,0,0,1,1,1,1,1,9,9,4,4,6,0,0,0,0.296296296296296,0.296296296296296,0.111111111111111,0.111111111111111,0.185185185185185,1,FALSE,3.375
"80","https://pcl-study2.github.io/?PROLIFIC_PID=5ebda81ca63a900da8997a09&STUDY_ID=606d979d6c31dc814af432dc&SESSION_ID=606db6cb5ebbbf3edabd5722","5ebda81ca63a900da8997a09",22,NA,1,1,"Portuguese",1,"Male","Windows",1366,768,"Chrome","Joseph says to Jessica: It's a beautiful day, isn't it?",0,"condition 2",10.1278833333333,5,5,5,7,7,6,5,6,7,7,11.479,7.657,4.781,7.684,55.557,6.619,5.445,6.9,6.921,6.285,111.611,138.591,28.261,9.392,4,3,5,2,1,2,1,1,0,1,1,0,5,7,2,8,3,2,4,6,0.142857142857143,0.238095238095238,0,0.285714285714286,0.0476190476190476,0,0.0952380952380952,0.19047619047619,2,FALSE,3
"81","https://pcl-study2.github.io/?PROLIFIC_PID=5f0edac9c58954000bdafd0b&STUDY_ID=606d979d6c31dc814af432dc&SESSION_ID=606db63b823889b7a13929ba","5f0edac9c58954000bdafd0b",21,NA,2,3,"Italian",1,"Female","Windows",1536,864,"Chrome","Charles says to Patricia: It's a beautiful day, isn't it?",0,"condition 2",12.0235333333333,6,1,6,4,6,6,1,7,6,6,11.405,5.047,6.438,9.153,5.564,3.854,3.26,6.254,2.534,5.423,42.367,15.203,13.424,15.584,1,5,2,4,3,2,0,0,1,1,1,0,2,2,1,9,1,1,1,1,0.1,0.1,0,0.8,0,0,0,0,1,FALSE,1.25
"82","https://pcl-study2.github.io/?PROLIFIC_PID=5f0ee3c774dfd101f14afcc4&STUDY_ID=606d979d6c31dc814af432dc&SESSION_ID=606db76b8166b45b217dbaba","5f0ee3c774dfd101f14afcc4",20,NA,1,0,"portuguese",1,"Female","Windows",1366,768,"Chrome","Thomas says to Elizabeth: It's a beautiful day, isn't it?",0,"condition 1",7.60651666666666,5,1,6,8,2,7,1,5,8,3,4.884,6.407,8.703,18.94,5.259,3.372,2.924,4.336,6.074,4.424,133.956,23.458,29.434,15.283,5,2,3,1,4,2,1,1,0,0,1,1,1,8,1,8,1,1,1,1,0,0.5,0,0.5,0,0,0,0,1,FALSE,1.75
"83","https://pcl-study2.github.io/?PROLIFIC_PID=5e9dade5d60bee0b724b9ec2&STUDY_ID=606d979d6c31dc814af432dc&SESSION_ID=606db41fe3a02be2e5e12eb1","5e9dade5d60bee0b724b9ec2",27,NA,2,3,"polish",1,"Female","Windows",1280,720,"Chrome","Richard says to Susan: It's a beautiful day, isn't it?",0,"condition 2",14.6362,8,1,8,7,8,8,1,8,7,8,40.445,9.286,40.88,5.703,211.261,3.745,5.852,4.063,3.26,5.078,76.131,77.374,78.064,53.282,2,4,3,5,1,2,1,1,0,1,1,0,1,7,1,9,5,2,1,2,0,0.3,0,0.4,0.2,0.05,0,0.05,1,FALSE,2.5
"84","https://pcl-study2.github.io/?PROLIFIC_PID=5f14e3ceafd70a5774c29ebb&STUDY_ID=606d979d6c31dc814af432dc&SESSION_ID=606db74c1aad5af08ade57ec","5f14e3ceafd70a5774c29ebb",20,"Nice and original study",2,3,"Portuguese",1,"Male","Windows",1536,864,"Chrome","Michael says to Elizabeth: It's a beautiful day, isn't it?",0,"condition 1",8.58113333333333,8,1,8,8,4,8,3,8,8,4,6.136,17.304,4.282,8.399,21.927,3.901,4.351,4.967,5.273,5.242,81.833,52.094,25.285,5.619,5,2,4,3,1,2,1,1,0,0,1,1,1,9,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,FALSE,1
"85","https://pcl-study2.github.io/?PROLIFIC_PID=5e53d69de6ef3b3da9348b4d&STUDY_ID=606d979d6c31dc814af432dc&SESSION_ID=606db6aa7ec3c1ae408255c3","5e53d69de6ef3b3da9348b4d",43,"What is HIT?",-1,0,"polish",1,"Male","Windows",1536,864,"Chrome","William says to Susan: It's a beautiful day, isn't it?",0,"condition 2",11.8033833333333,2,1,2,1,1,1,1,2,1,1,10.071,26.595,15.142,10.349,9.982,5.247,5.606,6.134,5.523,5.518,114.263,17.344,21.573,6.71,5,1,4,3,2,2,1,1,0,1,1,0,1,1,1,9,5,5,2,3,0,0,0,0.421052631578947,0.210526315789474,0.210526315789474,0.0526315789473684,0.105263157894737,1,FALSE,2.375
"86","https://pcl-study2.github.io/?PROLIFIC_PID=5fcfce4780d28a13a1e845c2&STUDY_ID=606d979d6c31dc814af432dc&SESSION_ID=606db731ecf63009de92be35","5fcfce4780d28a13a1e845c2",18,NA,2,0,"Portuguese",1,"Male","Windows",1920,1080,"Chrome","Richard says to Linda: It's a beautiful day, isn't it?",0,"condition 1",7.57773333333333,7,1,8,8,7,5,6,5,6,6,23.008,14.295,7.52,7.898,9.4,7.458,2.922,6.726,4.944,16.697,97.032,17.36,13.434,6.207,1,2,4,3,5,2,1,1,0,0,1,1,2,5,2,9,4,4,9,1,0.0357142857142857,0.142857142857143,0.0357142857142857,0.285714285714286,0.107142857142857,0.107142857142857,0.285714285714286,0,1,FALSE,3.5
"87","https://pcl-study2.github.io/?PROLIFIC_PID=5f49d522d8bdca55b61c293c&STUDY_ID=606d979d6c31dc814af432dc&SESSION_ID=606db72083ccf14d7e9fb89d","5f49d522d8bdca55b61c293c",43,NA,2,3,"Spanish",1,"Female","Mac",1920,1080,"Firefox","David says to Margaret: It's a beautiful day, isn't it?",0,"condition 1",10.2129333333333,8,3,8,8,8,8,3,8,8,8,13.072,14.928,39.609,5.513,7.065,5.545,9.214,4.645,6.57,9.628,69.58,21.758,31.622,23.388,4,2,1,5,3,2,1,1,0,0,1,1,1,1,1,9,9,1,1,1,0,0,0,0.5,0.5,0,0,0,1,FALSE,2
"88","https://pcl-study2.github.io/?PROLIFIC_PID=5f4b8f646cc10e7481333ee4&STUDY_ID=606d979d6c31dc814af432dc&SESSION_ID=606db7469bf410720cc6016a","5f4b8f646cc10e7481333ee4",61,"On the previous page I had to answer at least one question is I saw someone/something in the video. Could select 4 options. But to be honest, I only saw the red and blue bugs. Could leave this question unanswered , so I had to give 1 answer, but it is not what I saw.",2,0,"Dutch",1,"Male","Windows",1366,768,"Chrome","Joseph says to Linda: It's a beautiful day, isn't it?",0,"condition 1",11.7362833333333,4,6,5,5,6,5,5,5,5,6,12.166,12.456,25.033,5.216,11.856,4.504,4.38,10.296,13.863,5.167,127.977,54.477,19.493,9.723,2,3,1,4,5,4,1,1,0,1,0,1,6,2,2,5,2,5,5,5,0.25,0,0,0.1875,0,0.1875,0.1875,0.1875,2,FALSE,2.28571428571429
"89","https://pcl-study2.github.io/?PROLIFIC_PID=5ce44a16c536f50001105726&STUDY_ID=606d979d6c31dc814af432dc&SESSION_ID=606db6d9ecba14ce4649aabd","5ce44a16c536f50001105726",23,NA,1,1,"Dutch",1,"Male","Windows",1920,1080,"Chrome","John says to Jessica: It's a beautiful day, isn't it?",0,"condition 1",9.17708333333333,3,1,4,3,3,7,1,7,7,8,23.737,10.944,16.389,12.788,10.955,13.23,5.594,4.692,5.085,7.572,201.797,14.587,10.453,6.675,1,3,4,5,2,2,1,1,0,0,1,1,1,9,1,6,6,3,2,6,0,0.307692307692308,0,0.192307692307692,0.192307692307692,0.0769230769230769,0.0384615384615385,0.192307692307692,1,FALSE,3.25
"90","https://pcl-study2.github.io/?PROLIFIC_PID=5fa5bcd9b913e3141cdc8266&STUDY_ID=606d979d6c31dc814af432dc&SESSION_ID=606db6e0ec626bceb270bb5a","5fa5bcd9b913e3141cdc8266",22,NA,1,3,"Polish",1,"Male","Windows",1920,1080,"Chrome","James says to Patricia: It's a beautiful day, isn't it?",0,"condition 1",7.14983333333333,9,2,8,9,8,9,8,8,8,9,15.343,9.322,5.051,6.719,8.2,2.296,2.51,2.649,6.093,10.591,93.832,12.43,12.89,6.82,1,3,5,2,4,2,1,1,0,0,1,1,1,1,1,9,1,1,1,1,0,0,0,1,0,0,0,0,1,FALSE,1
"91","https://pcl-study2.github.io/?PROLIFIC_PID=5dab6e7d80e1780016d5bc9b&STUDY_ID=606d979d6c31dc814af432dc&SESSION_ID=606db67248cbf16f85096cf4","5dab6e7d80e1780016d5bc9b",21,NA,1,0,"Italian",1,"Hide","Windows",1366,768,"Chrome","William says to Jennifer: It's a beautiful day, isn't it?",0,"condition 1",11.4403833333333,5,3,5,4,5,4,3,5,4,5,23.979,12.572,12.207,12.513,12.803,4.254,3.428,7.97,3.788,6.289,82.771,14.757,31.185,18.952,1,4,5,2,3,2,1,1,0,0,1,1,1,4,1,9,1,2,3,5,0,0.166666666666667,0,0.444444444444444,0,0.0555555555555556,0.111111111111111,0.222222222222222,1,FALSE,2.25
"92","https://pcl-study2.github.io/?PROLIFIC_PID=5f75c9cf49d58626d1f2774f&STUDY_ID=606d979d6c31dc814af432dc&SESSION_ID=606db7311b93987c702bb266","5f75c9cf49d58626d1f2774f",21,NA,1,3,"hebrow",1,"Female","Windows",1366,768,"Chrome","John says to Patricia: It's a beautiful day, isn't it?",0,"condition 1",15.5534166666666,7,4,8,7,7,8,3,8,5,7,5.647,6.648,6.031,6.704,10.197,4.039,3.99,4.808,2.247,5.399,66.02,21.406,17.39,7.983,4,5,3,2,1,4,1,1,0,1,0,1,3,4,3,8,9,7,7,2,0.037037037037037,0.0740740740740741,0.037037037037037,0.222222222222222,0.259259259259259,0.185185185185185,0.185185185185185,0,2,FALSE,3.85714285714286
"93","https://pcl-study2.github.io/?PROLIFIC_PID=601867c24d87290dc254b695&STUDY_ID=606d979d6c31dc814af432dc&SESSION_ID=606db997becf4d118b006dee","601867c24d87290dc254b695",19,NA,2,0,"English",1,"Male","Windows",1920,1080,"Chrome","William says to Linda: It's a beautiful day, isn't it?",0,"condition 1",6.29283333333333,5,6,5,5,6,5,1,5,6,6,5.385,7.397,15.068,4.917,4.633,2.026,5.477,7.496,6.39,3.276,74.21,22.333,12.408,8.243,4,2,1,5,3,2,1,1,0,0,1,1,5,7,5,9,9,2,2,2,0.12,0.2,0.12,0.28,0.28,0,0,0,2,FALSE,3.57142857142857
"94","https://pcl-study2.github.io/?PROLIFIC_PID=5f325435f0fc671a7434cabe&STUDY_ID=606d979d6c31dc814af432dc&SESSION_ID=606db73572a1f447c017d827","5f325435f0fc671a7434cabe",25,NA,2,3,"Hungarian",1,"Male","Windows",1536,864,"Chrome","William says to Jessica: It's a beautiful day, isn't it?",0,"condition 2",18.00275,7,5,7,6,7,7,4,7,7,7,5.058,6.955,5.038,3.672,11.05,3.695,4.469,4.688,2.873,7.237,42.87,24.771,14.874,6.013,5,2,4,3,1,2,1,1,0,1,1,0,6,6,1,8,1,1,1,3,0.263157894736842,0.263157894736842,0,0.368421052631579,0,0,0,0.105263157894737,1,FALSE,2.375
"95","https://pcl-study2.github.io/?PROLIFIC_PID=5a9f505c1eda41000136958d&STUDY_ID=606d979d6c31dc814af432dc&SESSION_ID=606db751af66404d902af685","5a9f505c1eda41000136958d",29,NA,1,1,"Portuguese",1,"Female","Windows",1366,768,"Chrome","David says to Linda: It's a beautiful day, isn't it?",1,"condition 2",17.8108333333333,9,2,4,5,4,9,2,7,6,6,12.982,10.459,4.759,5.849,13.143,4.678,6.189,3.579,8.976,4.554,41.771,9.174,12.568,8.255,1,4,5,2,3,1,1,1,0,1,1,0,1,1,1,9,1,1,5,1,0,0,0,0.666666666666667,0,0,0.333333333333333,0,1,FALSE,1.5
"96","https://pcl-study2.github.io/?PROLIFIC_PID=5d25eeb8c687a10019ef1a3f&STUDY_ID=606d979d6c31dc814af432dc&SESSION_ID=606db6aeae745960f11794d1","5d25eeb8c687a10019ef1a3f",24,NA,2,0,"Greek",1,"Male","Windows",1920,1080,"Firefox","James says to Elizabeth: It's a beautiful day, isn't it?",0,"condition 2",7.38166666666666,3,3,3,3,3,3,3,3,3,3,4.941,3.14,3.775,3.308,7.269,4.979,2.181,3.343,8.103,2.834,49.283,26.719,36.93,27.213,5,3,4,2,1,2,1,0,1,1,0,0,6,1,8,1,1,7,1,9,0.192307692307692,0,0.269230769230769,0,0,0.230769230769231,0,0.307692307692308,1,FALSE,3.25
"97","https://pcl-study2.github.io/?PROLIFIC_PID=5da35c30ce810e001750ce0f&STUDY_ID=606d979d6c31dc814af432dc&SESSION_ID=606db68f2e83dd8ea9202b29","5da35c30ce810e001750ce0f",24,NA,1,4,"Portuguese",1,"Female","Windows",1536,864,"Chrome","James says to Jennifer: It's a beautiful day, isn't it?",0,"condition 1",29.4846666666666,8,5,6,6,6,6,5,6,6,6,16.977,7.55,5.284,14.761,17.492,4.27,7.497,7.268,6.264,7.203,43.327,17.411,14.12,5.15,2,3,5,4,1,2,1,1,0,0,1,1,1,1,1,9,9,5,9,5,0,0,0,0.25,0.25,0.125,0.25,0.125,1,FALSE,4
"98","https://pcl-study2.github.io/?PROLIFIC_PID=5e8b9e5e08c9f207f612ac74&STUDY_ID=606d979d6c31dc814af432dc&SESSION_ID=606dc1f70af13fb5c89478cb","5e8b9e5e08c9f207f612ac74",22,NA,1,0,"Italian",1,"Male","Mac",1440,900,"Safari","Michael says to Mary: It's a beautiful day, isn't it?",0,"condition 2",6.38996666666666,7,2,7,7,6,8,3,7,7,6,22.918,10.359,5.252,4.147,4.808,5.738,6.824,3.588,2.301,6.077,62.275,21.298,24.218,19.322,1,2,5,4,3,2,1,1,0,1,1,0,3,6,1,7,1,1,1,1,0.153846153846154,0.384615384615385,0,0.461538461538462,0,0,0,0,1,FALSE,1.625
